identify	message	emotion	category
2018-Es-05601	Por más que intente soñar contigo, no puedo, más sin embargo un mensaje tuyo bastó para provocar un buen sueño.	enfado	0
2018-Es-01419	OIGAAA COMO PUEDE VER MIS HISTORIAS DE INSTAGRAM SÍ NO ACEPTÉ LA SOLICITUD DE SEGUIMIENTO 😡	enfado	2
2018-Es-01854	si me hablan hasta que me duerma no me enojo eh, me aburro	enfado	0
2018-Es-02382	La única razón por la que me esta gustando insultar es solo para provocarle.	enfado	1
2018-Es-05056	@nohemidleon JAJAJAJAJ soy la persona menos amargada del 🌎	enfado	0
2018-Es-06435	10 me enteré un par tuyas, sos peligrosa	enfado	0
2018-Es-05418	@HS94NV Phineas, no te pongas así. oTESALDRÁPELEA.	enfado	1
2018-Es-01963	Loca se enojo conmigo pq segun ella lo acababa d conocer y ya le hablaba como si fuera de hace mucho PERO PARALE LOCA	enfado	3
2018-Es-02827	Pues antes de que el chaval o su madre reaccionara fui hacia estos idiotas MUY ENFADADO y me encaré con ellos diciéndole lo siguiente	enfado	3
2018-Es-01674	Estoy muy triste pq me dijo que era bien enfadosa jajajaj	enfado	0
2018-Es-02567	Tanto tiempo esperando el capítulo final de pll para q sea una mierda estoy indignada te odio @PLLTVSeries 😩😩	enfado	3
2018-Es-04992	@BenetBeca @lareirinha @PPopular Ofender  a un inferior no es ofender	enfado	1
2018-Es-06747	Quédate con el que no te duren nada tus enojos y berrinches porque te hace reír.	enfado	0
2018-Es-06031	No voy a entrar a instagram hasta mañana, que depresión loco. Quiero estar ahí, con mis amigos	enfado	0
2018-Es-01601	@Ivandagu @cmbustamante Es una acusación bastante grave, de la cual no tienes ninguna prueba	enfado	1
2018-Es-06598	Mae me enoja tener que dormirme enojada.	enfado	3
2018-Es-00354	@Zend0xTV El bis de furia jajaja lastima que ahora se juega armas T_T	enfado	1
2018-Es-01374	@MomokaRage Eso es que la habrá dejado un friki y estaba resentida.	enfado	1
2018-Es-04414	Una maravilla del mundo es beber café hirviendo a esta hora.	enfado	0
2018-Es-02510	@ElAgussMoree Para no se ni que escribi , esto de ponerme ansiosa no es lo mio	enfado	0
2018-Es-04899	@FerivRivera Pero una que busca algo bien, ellos solo quieren diversión 	enfado	0
2018-Es-04767	Me pone de muy mala leche morderme la lengua para hablar bien, sin insultar, y que a mi me llamen cada cosa, con el sobreesfuerzo que hago 😕	enfado	2
2018-Es-06616	Vamos esta noche a enloquecer 🎶	enfado	0
2018-Es-02636	@foromemoria @frankyleg1992 Insulto será para vos, Franco ya murió, solo sabéis decir fascistas y de no ser por él seríamos comunistas, 1💩	enfado	2
2018-Es-01842	si me hablan no me enojo	enfado	0
2018-Es-06139	@Clauarquera Yo se de uno que no ira finalmente :/	enfado	0
2018-Es-05498	Entonces: ¿para quién fue la sorpresa? Se pregunta @DeniseMaerker tras revelar que la @SCT_mx estaba avisada del problema en el #PasoExpres	enfado	0
2018-Es-04699	En estos momentos siento mi cuerpo hirviendo.	enfado	2
2018-Es-02747	#5HEsTrending Necesito verlas por favor 😭	enfado	0
2018-Es-06293	Aleksy –Sean Müller x siempre –Justin x siempre –Ex novio de dos días –Indignado y se sale del grupo –La más puta –A veces mamón pero lo amo	enfado	2
2018-Es-01172	@danigr29 Y la foto como desde mucho antes 😂 aah pero ahí estás ignorando cuando te escribo por jugar de resentida	enfado	1
2018-Es-02973	@fantomastxiki Todavía sigue rabioso por haber perdido tantos millones con sus empresas de seguridad?	enfado	2
2018-Es-00791	Coño! He acabado la carrera y aún no he sacado el libro de Física I del coche, ahí sigue decolorándose al sol! #venganza	enfado	1
2018-Es-01046	No me enojo si alguien me da las buenas noches,ahr	enfado	0
2018-Es-05018	@SarpY_icerde Pero #Baris va ser un gran personaje desde ahora #Sarp soempre preocupado de su padre #IcerdexMega #NocheDeTeatro 😁	enfado	0
2018-Es-02907	@cansado2 Jajajaaja No lo habia pensado nunca asi. Ahora estoy indignado !!	enfado	1
2018-Es-01280	Para que me bloqueas hija de tu pu*a madre	enfado	3
2018-Es-05132	Tuve gripe por dos días, mi mamá dice que sólo era llanto contenido: le creo. 😢	enfado	0
2018-Es-03618	¿Habeis visto un dia de furia?. Hoy estoy de ese pelo, solo que no tengo motivos para estarlo. Igual es la edad, yo que se.	enfado	2
2018-Es-06105	Cuando me enojo pq me duelen muchos los ovarios le grito a mi vieja q pq mierda no me tuvo con pito jajaja	enfado	2
2018-Es-04608	soy capaz de cualquier cosa, lo que sea con tal de provocar esa sonrisa en tu rostro mi amor.	enfado	0
2018-Es-03069	Normalmente me hago rechinar los dientes cuando estoy enojado, un día de estos se me va a salir uno.	enfado	1
2018-Es-04825	Qué rabia cuando hay una tercera persona en la relación.	enfado	3
2018-Es-06241	Se piensan porque son chorros o amigos de chorros le vas a tener miedo. De tal palo tal astilla. Todos negros cabeza !!!	enfado	2
2018-Es-05780	Procura nunca salir de tu casa enojado con aquellos que amas, la vida puede cambiar en un segundo, tal vez nunca te despidas.	enfado	0
2018-Es-02506	@jorgehdz80 Jajajaja son vacaciones amargado💁	enfado	0
2018-Es-01366	Me enferma estar enojada y que se rían, si me vieran la cara de orto no se reirían.	enfado	3
2018-Es-03856	Recién levantado y ya enfadado! Muy bien todo . Buenos días	enfado	1
2018-Es-05705	Mandar a la mierda no es un insulto, es una buena manera de ayudar a cierta gente a encontrar su camino.	enfado	1
2018-Es-01672	Que bronca que pongan el partido a la hora de la novela 	enfado	3
2018-Es-00441	@NygmatxcRiddler —Había soltado un gruñido ante esa respuesta, siendo callado por el mismo beso que había comenzado, >>	enfado	0
2018-Es-01038	Dios yo se qué tu tienes los planes originales pero si son iguales a los míos no me enojo	enfado	0
