identify	message	emotion	category
2018-Es-06330	Recuerda mijo @DalasReview una mujer herida es muy peligrosa... mucho animo @MIAREsproject	miedo	1
2018-Es-00992	Que horrible dormir con pantalon lpm	miedo	2
2018-Es-06443	Es que estoy nerviosa y cuando lo estoy me da por comer, comer, comer y más comer 😢	miedo	3
2018-Es-03787	@MilagrosLeivaG por favor a cambiado hay peligro por q sus hijos ya estan fuera del pais.	miedo	3
2018-Es-06849	Ohhh hasta se me fue el sueño del disgusto 😔	miedo	1
2018-Es-04081	He descubierto hace unos días que existe #rupaulsdragrace y no lo he visto nunca, y mis amigos me dicen que rozo la heterosexualidad 	miedo	0
2018-Es-04097	@SayaTsundere17 saya se me acabo el cafe amargo!!	miedo	0
2018-Es-05219	Tengo que estar despierta hasta las 12, y ya tengo horror sueño	miedo	1
2018-Es-06633	Cayó el trueno y me sonó el timbre que nunca funcionó xq no hay botón afuera desde q me mudé! 	miedo	2
2018-Es-06614	Está zona ya es sumamente inestable y peligrosa, las personas de #VenustianoCarranza Michoacan deben de ser evacuadas.	miedo	3
2018-Es-00751	@CarolinaWebb Es más difícil quitar la ansiedad que los piojos	miedo	1
2018-Es-06621	@GeroDiego12 @MartiPallanza Noooo , vieron eso jajajajajajajajajaja 	miedo	0
2018-Es-03510	¿Que se siente ser orgasmo y verla siempre, y que no pueda esconderse? 📚	miedo	1
2018-Es-06573	Temiendo ser peor temiendo ser mejor temiendo al fin siempre temiendo.	miedo	3
2018-Es-06589	Te contestara tu estado pero eres tan culon que me eliminaste en una pelea similar👀😂	miedo	0
2018-Es-03845	Si vamos juntos no hay porque tener temor.	miedo	1
2018-Es-06803	ahora tengo miedo d q se despierte y me vea q los estoy usando 😹😹😹	miedo	2
2018-Es-01535	@santi_falcone Los machitos agresivos del boxeo se piensan q no se puede opinar. #LibertadDeExprecion 	miedo	0
2018-Es-03107	Román estuvo inquieto todo el día, llegó un momento que ya me hacía doler 😰😰	miedo	0
2018-Es-06397	Me desperte desp de una pesadilla q feo	miedo	3
2018-Es-02469	mis Oppies están muy calladitos... 	miedo	0
2018-Es-04348	cainemaribel21 Que Nadie Olvide el nombre y el rostro de la Violencia y Terrorismo. #VotosSIBalasNO	miedo	1
2018-Es-00998	no soporto ver que maltraten a un animal o que lo maten para comerlo pero lamentablemente la carne es TAN rica	miedo	1
2018-Es-03155	Ansiosa para sábado 😍	miedo	0
2018-Es-01173	🤑Terrible lo bien que me caes! sos muy buena onda y copado😊🤙	miedo	0
2018-Es-06158	Cuando te quedas en una casa que te causa terror pero aún asi te encanta.	miedo	1
2018-Es-03862	Y dale con el #miedo ! Que no! Que es cosa de #amor !!!! #Cristovive	miedo	1
2018-Es-01155	Cómo justificáis el desprecio de Carmena al #HomenajeBlancoEP? Cómo podéis decir que Otegi es un luchador por la paz? Os importa ofender?	miedo	1
2018-Es-02692	Me odio, soy muy ansiosa😣😣	miedo	2
2018-Es-04652	Siento que pasaron mi snap a algun grupo o algo pq me añadieron como 9 personas 	miedo	1
2018-Es-01394	Mi mamá me puso a cocinar con la Olla de presión, es normal que le tenga pánico a ese artefacto de cocina ?? 	miedo	3
2018-Es-06649	que lindo va a ser desactivar la alarma de las 6 am por dos semanas	miedo	0
2018-Es-03114	El coño e su madre , tembló aquí en Caracas. En la castellana 	miedo	3
2018-Es-02356	Hay una flaca que mira todas mis historias y no me sigue!!! Que onda me busca todos los días en Instagram a ver si subo una historia? 	miedo	0
2018-Es-00292	@RocioPereyra22 Jsajak no puedo soy muy ansioso	miedo	1
2018-Es-06325	4 dias pros 18 , ansioso talvez	miedo	1
2018-Es-02372	Que seca q es la #LuzCroxatto tremenda  actriz #12DiasCHV	miedo	0
2018-Es-00970	Mami rol tuvo una pesadilla... y aquí estoy	miedo	2
2018-Es-04369	cami: a veces pienso que eres tímida pero recuerda que puedes hacer las locuras que tú quieras sin importar lo que digan, te adoro	miedo	0
2018-Es-04550	Estar lavando a esta hora, debe ser un delito 	miedo	0
2018-Es-06407	via @glendyvasquez: @carloshenrypari  Amargado ... Solo era una pregunta y yaaa ... Deje la amargura	miedo	0
2018-Es-01322	Yo pensaba que Henry Boys era de mentiritas, tanto por su nombre como por sus opiniones 🤔 pero no, el wea existe 🙄 #Miedo	miedo	3
2018-Es-06511	Hay un caballo perdido y asustado por casa porque se escucha como va y viene y relincha todo tiempo💔	miedo	1
2018-Es-03326	"Cuarenta años estuve disgustado con la nación, Y dije: Pueblo es que divaga de corazón, Y no han conocido mis caminos."	miedo	0
2018-Es-00955	En la comida canalizo todo, sea felicidad, tristeza, aburrimiento, bajon, ansiedad y todo lo que exista. No tengo solucion.	miedo	1
2018-Es-05696	Vivir es lo mas peligroso que tiene la vida 🎶	miedo	1
2018-Es-00865	@frataslafraok Maaal, lo vi la semana pasada, saben mas de mi vida q yo misma!! 	miedo	1
2018-Es-06162	Sin ofender pero, representas todo lo que desprecio en el mundo.	miedo	0
2018-Es-06013	Bno bno chicos ya realizando los preparativos para este fin de semana hacer el directo ojala no me coja el temible lag cod bo3 😂😂😅😅☺	miedo	0
2018-Es-00044	Horrible es todo lo que te aferras y lo difícil que es soltar	miedo	2
2018-Es-03804	Estaba viendo una peli de terror y así de la nada, a mitad de la peli  comienzan a coger dos minas ahre de que me perdí dije	miedo	1
2018-Es-05459	Pero nose si el se enojo o yo	miedo	0
2018-Es-05882	Me pone de mal humor hacer maletas 😤	miedo	0
2018-Es-00478	Me pongo nerviosa que hace media hora se escuche a la policía, o bomberos, o ambulancia. Agarrame Martaa	miedo	3
2018-Es-05337	Los sentimientos que más odio en esta vida sin el rencor, envidia, tristeza y enojo 🙍🏽	miedo	1
2018-Es-01827	@Katherinrinrin No parce no es para menos en serio quede muy preocupada por ti JAJAJAJAJAJA.	miedo	0
2018-Es-02861	Al cura le da miedo ponerlo yo creo, ya esta muy grande la maria elsa pa un cura #PerdonaNuestrosPecados	miedo	2
2018-Es-05104	Y qué es lo que tu amigo más te dice? Otros: te quiero, te extraño, vamos a comer. A mí: Qué sufrida eres csmr.   Te odio. 😢	miedo	0
2018-Es-01639	Ya necesito vacaciones y a penas van los primeros parciales!!! 	miedo	0
2018-Es-00584	Ojalá hubiese sido algo mas grave, así tal vez se haya preocupado por mi.	miedo	1
2018-Es-00496	@esposlittle Eeeeepa, gracias! Tu cuenta parece tremenda	miedo	0
2018-Es-05427	La peluquera me dijo que tenía un carácter fuerte sólo porque tenía un remolino grande 	miedo	1
2018-Es-06312	Por que carajos estoy viendo una pelicula de terror solo 	miedo	3
2018-Es-06316	Vivir amargado, estresado, impaciente o triste no tiene sentido. No tiene ningún sentido instrumental. Nada se va a lograr en esos estados.	miedo	1
2018-Es-06927	Una lástima que se llevaran a @alo_oficial por delante... Salida perfecta, el podio estaba ahí... 😩 #Rabia #VamosFernando #GpSingapur #F1	miedo	1
2018-Es-04621	no toda sorpresa es agradable u.u	miedo	1
2018-Es-03916	Soy muy impulsiva, en el momento que me enojo digo cosas que después me termino arrepintiendo	miedo	1
2018-Es-06394	@Rubiu5 No lose quizás valga la pena verla 	miedo	0
2018-Es-03491	@Hangulptbr @AnnaLovesJinnie Qu susto fia	miedo	3
2018-Es-05835	@sofivp29 Que horror 😐🙊	miedo	3
2018-Es-00950	🎵No me folles con tus barbas🎵 que las tienes pringadicaaaaas 🎵y si lo haces, por venganza🎵 yo te pego mis ladillaaaaas🎵🎵 #SilvesJotero	miedo	0
2018-Es-05034	Y daltamos se um susto	miedo	3
2018-Es-06481	Hoy pase bañándome sin mentir como hora y media y en serio que me siento más blanca no jodas haha	miedo	0
2018-Es-06423	Yo sé que necesito hablar con un psicólogo (pienso demasiado en que no quiero vivir mas), pero no quiero ir, me da mucho miedo :(	miedo	3
2018-Es-04874	@valereyes25 Ya me había espantado pense que sólo era mi cel	miedo	2
2018-Es-06906	Horrorizado !! Qué pasó con las tetas de Luisana Lopilato ?? Era lo mejor que tenía. Desaparecieron...	miedo	1
2018-Es-05402	@noemtzi Me caga la lluvia en las noches, me da miedo bye.	miedo	3
2018-Es-01236	@LaPelotaNSM_KO Madre mia, pensar que esto puede ser asi toda la temporada... #miedo	miedo	3
2018-Es-03217	@PauDybala_JR @douglascosta Tremenda dupla se viene 😍 @juniorarias92	miedo	0
2018-Es-02544	@Natalistica que miedo jajaja	miedo	1
2018-Es-01532	Ojalá encontrar una buena película de terror, ahora son todas más falsas que las tetas de vicky	miedo	0
2018-Es-02750	Mi amigo y su novia cuando toman se desconectan bien cabron y si se pelean, se agarran hasta a madrazos. Ayer fue uno de eso días 😩😳 	miedo	1
2018-Es-06018	Ojala nunca se den cuenta 😫 	miedo	1
2018-Es-03964	@AmericadeCali vamos con toda equipo. Saludos desde Villavicencio. #mechita. Se perdió una ballata mas no la guerra	miedo	0
2018-Es-01071	porque será que no le creo una mierda a nadie soy tan desconfiada que ni en mi sombra confío.  Una mierda ser así	miedo	2
2018-Es-02224	@Nhaaaawn @MacroRocha Que susto mano	miedo	3
2018-Es-05281	abandonada ¯\_(ツ)_/¯	miedo	1
2018-Es-00837	Volver a esa época donde mi única preocupación era ya estar en mi cama para ver Los Únicos	miedo	0
2018-Es-06373	Será que Rihanna estará preocupada por el pago del recibo de la luz? 🤔	miedo	0
2018-Es-00568	@RamsesGirala Pero que pez amargo que sos...	miedo	0
2018-Es-05765	Que triste querer decirle lo mucho que amo a mi novio pero mi enojo no me lo permite	miedo	0
2018-Es-04194	Ya no quiero volver a ir a mi gym, después de lo que me pasó hoy. 	miedo	3
2018-Es-04566	Vaina pa'ridícula y patética, publicidad d locas jalabolas llorando porq se les quemo la casa, sólo se salvó cuadro dl HDP difunto. #Susto 😝	miedo	1
2018-Es-01767	Últimamente estoy tranquilo. Me asombro. Estoy extrañando pelear. 😂	miedo	0
2018-Es-03780	tengo comezón en la garganta que desesperación	miedo	2
2018-Es-03915	Ya estos hps me tienen harto la verdad.😠	miedo	1
2018-Es-03506	Tremendo pelotudo! Lo hubiera dejado ese sabado solo)	miedo	0
2018-Es-01212	@SrDiegoPollo El mio no ya me encabrone, veré luego mi peli. 	miedo	0
2018-Es-00721	@ghiskon no, no ofendido no jaja pero no saludarme....😂😂	miedo	0
2018-Es-06512	@PaisaVlogs Que descanses Dani! Gracias x la bonita sorpresa de subir el vídeo ❤️	miedo	0
2018-Es-01967	@_wocker Loco y peligroso!	miedo	1
2018-Es-05510	Que peligro cuando te corta la respiración el deseo...	miedo	1
2018-Es-05597	Si antes me sentía desanimada ahora estoy peor /patea su banquito y se va alv.	miedo	2
2018-Es-06191	Que me perdone mica pero yo lo voy a leer 	miedo	0
2018-Es-02889	Dudes! Neta que se necesita estar bien pendejitos de la cabeza si piensan que con snaps asquerosos provocarán algo en una mujer.	miedo	0
2018-Es-03228	Muchos de los que opinan sobre la detención de Lula luego defienden a voz en cuello la no injerencia en asuntos extranjeros.	miedo	0
2018-Es-03747	Me re incómoda esto	miedo	0
2018-Es-02426	Hoy mi papá me dijo que está preocupado porque aún no tengo novio 😂🤷🏻‍♀️💔	miedo	0
2018-Es-04687	@DebRyanShow #Rayito esperar ansioso	miedo	2
2018-Es-01759	Creo que tocando la guitarra la tristeza es mas hermosa.	miedo	0
2018-Es-04389	Aveces siento que me quieren agarrar ataques de pánico	miedo	3
2018-Es-02230	Dizque a poner la alarma en el calendario xd	miedo	0
2018-Es-04808	@FernandaZarat14 Esto si que está bien cabrón. 	miedo	0
2018-Es-01529	Acullá, saya, sayo, sayón, vid, atropello, afligir, aflicción, yute, vitud... ^_^	miedo	0
2018-Es-05372	Mis días estaban muy lindos pero con lo de hoy quede mas triste😣 a levantar cabeza y seguir, vamos rojo!	miedo	1
2018-Es-03225	@LauCuk ¿Lo escuchaste evocar su última visita? Fue en noviembre de 2001 	miedo	0
2018-Es-01927	si yo no te vuelvo a ver, yo me voy a enloquecer, es para mí, la locura automática	miedo	1
2018-Es-02946	@DalasReview Uno puede tener su opinión sobre el tema, pero amenazar de muerte a alguien ya me parece demasiado	miedo	1
2018-Es-06890	Solo emana desde dentro, como la furia roja del vagabundo de las estrellas.	miedo	0
2018-Es-03930	Será una noche de esas donde la mente no me dejara dormir 😟	miedo	2
2018-Es-01199	Por favor déjame terminar con esta pesadilla que llamas vida	miedo	3
2018-Es-05656	@osoriojdanielp no joda eso sí da rabia hp	miedo	1
2018-Es-05440	Que mh wacho 	miedo	0
2018-Es-05012	¿qué tan cobarde soy si no quiero pasar a despedirme?	miedo	2
2018-Es-03364	Michell me marcó para decirme que me tiene una sorpresa, que lleva 3 meses planeándola y me la dará en mi cumple ESO NO SE HACEE	miedo	0
2018-Es-06452	Tengo unas ganas ni las más hijueputas de comprar una Lona de boxeo y darle puños a lo maldita todo el día con horror temas a todo volumen.	miedo	1
2018-Es-04707	@IgnacioIriarte @pantxus Todaesa gente es dl terror.Yo escuchaba a la vocera y quede espantada. Hittler no seria peor que ella.	miedo	3
2018-Es-05755	Se me vienen cosas a la cabeza sin sentido que después ocurren,por ej la muerte de alguien o un accidente. 	miedo	3
2018-Es-00170	Ansiedad y frustración, gracias por ser mis fieles compañeras.	miedo	2
2018-Es-03525	Hola, ansiedad. Pasa. Llegas temprano.	miedo	2
2018-Es-06604	@SebasDominguezs @Mariano817 @LAVOZcomar Buenísimo!!! Si lo puedes lograr hacer para mañana te espero ansioso.	miedo	0
2018-Es-05528	@Tricker_FD Alguien que me entiende perfectamente Lamentablemente no tenemos control ante aquello	miedo	1
2018-Es-03626	¿Por qué los zancudos me persiguen? 🙁	miedo	1
2018-Es-01470	Directo al cora la alarma 6 am	miedo	0
2018-Es-01392	He notado que cuando tengo depresión no puedo dejar de comer, me agarra ansiedad	miedo	2
2018-Es-01113	@eddiebaeza estoy de acuerdo contigo lamentablemente lo economico esta por encima del deporte me refiero a dos torneos cortos saludos	miedo	0
2018-Es-01103	De los 7 tp que dio la de matemáticas  para el 2do trimestre solo entregue 1😂 Matemática a diciembre ya te siento 	miedo	0
2018-Es-04544	Necesito una película de terror right now	miedo	1
2018-Es-05746	@ConElMazoDando #TeLoDijeLaConstituyenteSiVa UN GUARDIA HERIDO DE GRAVEDAD EN LECHERIA Y NINGUN PARIODICO LO PUBLICA!! TERRORISMO!!	miedo	3
2018-Es-03211	Ojalá no tenga un Lenin Moreno entre mis amigos. De terror!	miedo	2
2018-Es-00601	Cada vez que twittea veo la foto de winnie pooh que tiene de perfil y parece tremendo violador, 	miedo	2
2018-Es-05251	Empecé el sexto libro y saber que es el último me tiene muy preocupada, no quiero terminarlo	miedo	3
2018-Es-04865	@DebRyanShow Son los que valen la pena 😳 #Rayito	miedo	0
2018-Es-05328	La vida ya de por sí es muy peligrosa, no por las personas que hacen mal, sino por las que se sientan a ver lo que pasa.	miedo	2
2018-Es-06749	"El #miedo solo sirve para perderlo todo." — Manuel Belgrano 😱👀	miedo	2
2018-Es-06132	#Maracaibo me huele a peligro. Alguien sabe porque los comando de la GNB están vacíos? Y muchos saqueados.	miedo	3
2018-Es-01295	Sale uno del estadio como todo preocupado.	miedo	3
2018-Es-00039	alta desconfianza me tiene, siendo q yo soy la que tiene q desconfiar, pero bueno no sé	miedo	2
2018-Es-06855	El suicidio es el capítulo final de una novela más larga e incomprendida. No se resuelve diciéndole a alguien que "no esté triste" y ya.	miedo	1
2018-Es-03151	-provocar. Tengo que comentar algo al respecto???	miedo	0
2018-Es-05679	Es fácil para los cobardes esconder la cara en una cuenta fantasma para ofender. Pero es entendible, la envidia les corroe. #QueTristeVida	miedo	1
2018-Es-02546	Se dieron cuenta? Siempre hago lo mismo, en el colegio cuando me gustaba alguien, ese año era donde más materias me llevaba. TERRIBLE.	miedo	1
2018-Es-03205	Tengo tanto miedo a perderte, que prefiero morirme ahora para no perderte nunca. 	miedo	3
2018-Es-03291	"Quédate con la persona que te dé respuestas y no problemas, seguridad y no temor, confianza y no más dudas."	miedo	0
2018-Es-06865	Taiga se enojo.	miedo	0
2018-Es-06706	@wolfinglouis si a mi tambien me pasa,por eso nunca estudio ahre si t pones nerviosa es peor	miedo	2
2018-Es-06450	Fran se acordo que estaba enojado conmigo 😡	miedo	1
2018-Es-00273	Quizás antes de provocar linchamientos públicos podríais buscar algo más de fundamento que el "me lo dijo no se quién".	miedo	1
2018-Es-01909	No quisiera sentir celos pero lamentablemente no se me da.	miedo	1
2018-Es-04461	¡Gran susto en la casa de #MOParaguay!😱 ¿Ña Susy sonámbula? ¿Actividad paranormal? Se convirtió en Lobo😐😐https://t.co/5mpN73aILF @MOParaguay	miedo	3
2018-Es-00881	@selenagomezbr to ansiosa #SelenasNewSingleOutNow	miedo	1
2018-Es-03711	@ClaudiaLopez No se deje intimidar senadora, con esos corruptos toca ir sin piedad. Son unos amigos de los recursos públicos.	miedo	1
2018-Es-03795	Que pesadilla el Facundo que escucha Maná.	miedo	1
2018-Es-06075	Quejarse de los spinners es igual de pendejo que usarlos.	miedo	0
2018-Es-02065	Jajajajajajajajaajjajajaajaj era peligrosa la tecnica	miedo	0
2018-Es-05094	Yo engañé a mi temor, rompí con mis dudas y ahora estoy a punto de casarme con mis sueños.	miedo	1
2018-Es-06538	@CamiiMunguia Si, pero es de terror. No sé si te gustan ese tipo de pelis 🤔 jaja	miedo	1
2018-Es-02096	Tengo que estudiar, qué paja. Hace tiempo no tenía que hacerlo, la vida era más linda 😥	miedo	0
2018-Es-03532	OMG! Mi perro estaba dormido y se tiró un pedo super fuerte y de se despertó asustado y salió corriendo 😂😂😂😂😂😂	miedo	0
2018-Es-01404	Estaba granizando me voy a morir	miedo	3
2018-Es-05289	@KarlaSc24 Mañana voy a visitarte mejor 🙆 así de -casi- sorpresa ☺💕	miedo	0
2018-Es-06755	Pa me siento horrible	miedo	1
2018-Es-00523	AAYYYYYY QUE EMOCIÓN TENGOOOOO NO ME HABÍA SENTIDO TAN NERVIOSA Y FELIZ EN MI VIDA AAAAAAAA 😍😍😍😍	miedo	0
2018-Es-01409	@ElyangelicaNews @osmarycnn Mira pues... Tan tímido que es..  SIN VERGÜENZA	miedo	0
2018-Es-05287	uy dios solo porque estoy 💍 no me lo quiere decir, lo odio😠	miedo	0
2018-Es-06317	Qué amargo sabor a despedida todos los momentos musicales del #DesayunoDeLas10 de esta semana. @carlespena @antoniofraguas @HoyPorHoy	miedo	1
2018-Es-00571	Algunos tienen más de lo que merecen, lamentablemente siempre va a ser así.	miedo	0
2018-Es-04362	@JuliPlini Yo probé y quedó parado también. 	miedo	0
2018-Es-00128	Este tweet esta deprimido por muchos recuerdos:(	miedo	1
2018-Es-06231	tengo mucha ansiedad de nunca poder hacer nada con mi vida y además mi autoexigencia a ser super inteligente me parece de hija de la mierda	miedo	3
2018-Es-02351	Estoy haciendo un retrato de los daft punk y estoy al borde del colapso nervioso porque me está costando un choto.	miedo	2
2018-Es-05575	Sola nomas me hago la cabeza	miedo	0
2018-Es-02811	#AnimalesSueltos a Asis le parece un espanto lo de Lula por un dpto de mierda. PERONISMO EXPLICITO ✌️✌️✌️✌️	miedo	2
2018-Es-06039	@moranzonidiego @djalemontero @Barman_Emiliano ansioso por la #FiestaPeatonal con:@FlavioAzzaro @LaMasa_N1 grosos!!! saludos desde Mercedes.	miedo	0
2018-Es-06500	@JuventusGO Excelente noticia. Ese culebron ya me tenia preocupado. Saludos.	miedo	1
2018-Es-05098	@robertomendez Consulta q tiene muy nerviosa a la gobernación	miedo	2
2018-Es-00236	@MeyerAna Porqué esa cara de susto no pasa nada	miedo	1
2018-Es-01226	"Estaba rico" ( era tremendo verde yazmin que asco)	miedo	0
2018-Es-04265	Yo sé que no me ha dado sueño porque estoy indignado.	miedo	1
2018-Es-04206	Ya se me pasó la pena	miedo	0
2018-Es-05348	El sistema nervioso de uno nunca será controlado.	miedo	1
2018-Es-05614	No sé qué me voy a poner el dda y eso me tiene demasiado nerviosa	miedo	2
2018-Es-05383	To desanimado de tudo	miedo	1
2018-Es-05398	@DebRyanShow #Rayito muero por que menciones a los ganadores, dentro de dos semanas 😵 estoy súper ansiosa	miedo	1
2018-Es-06822	I have questions me tiene la vida triste cada vez que quiero ver el video de crying in the club	miedo	1
2018-Es-03905	¡Mas cansada,  imposible!	miedo	0
2018-Es-03550	#BetoASaber. Animarles Guzmán  tirarse abajo economía política  crear caos con su terrorismo y dar pasó a la privatización. del Perú	miedo	2
2018-Es-00411	Estoy tan aburrida que tengo ganas de hacerme amiga de alguien, si, a ese extremo llegó jajajaja	miedo	0
2018-Es-00092	[27/8 23:04] wawitaaa: Vez q no t da boluda [27/8 23:04] wawitaaa: Mañana voy a hablar seriamente con vos  	miedo	0
2018-Es-02149	@softestangcl No me enojo, es una expresión :( me refería a molestarlo un poco. Gerardito jajaj qué lindos podo(?	miedo	0
2018-Es-04323	La fuente de la uja a las 12:00 debe de estar hirviendo #Jaen #calorextremo	miedo	0
2018-Es-02547	@SraruizruthRuth Si obvi y no lo digo por él, lo digo por algunas que ayer subian el de la piscina etiquetando a Aylén y me dio mucha rabia	miedo	1
2018-Es-00700	Hace mucho que no me sentía así... No todo es bueno, no todo es malo... #triste #increíble #rara	miedo	1
2018-Es-05020	Tengo un antojo terrible de cafesito 😢	miedo	0
2018-Es-00788	@xSilenceDoctor « pinta de ser un caos provocado por el adolescente fugado, quien poco a poco iba espabilando por los lametones del perro »	miedo	1
2018-Es-05226	ahora mi temor es perderme un live no confío en IG y sus notificaciones 😐	miedo	2
2018-Es-02523	Limpie toda la pieza, me re duelen las piernas.  Era un quilombo terrible	miedo	0
2018-Es-06393	@som0scasualidad tú y to nacimos el mismo día y nos ha salido lo mismo......... 	miedo	0
2018-Es-01877	Mañana juega la albirroja 	miedo	0
2018-Es-01069	Por ti, es que ya son tan desconfiado de las personas.	miedo	1
2018-Es-04401	Puedo. Con lo cual, me ha hecho darme cuenta del poco control q estoy teniendo sobre mis cosas y me ha empezado a subir la ansiedad +	miedo	3
2018-Es-03246	A veces me gusta ser chocante	miedo	0
2018-Es-06058	Nunca jueguen con mi ansiedad	miedo	2
2018-Es-02118	Cuando te veo sonreír todo mi ser ríe con vos y si te veo lagrimear me entra la desesperación 🎵🎶	miedo	0
2018-Es-01769	@DebRyanShow #Rayito estoy tan nerviosa	miedo	2
2018-Es-01501	Esto es tan doloroso 😭 Ya dejen de sufrir 😭	miedo	1
2018-Es-05651	@milaaagros2 @BrisaBaier no te conviene, es una pesadilla esta piba jajajaja	miedo	0
2018-Es-01133	me pone re ansiosa estar en el otro tw por que están todos hablando del 21 ojalá estuviera mintiendo	miedo	1
2018-Es-00461	@cecimarti79 Siii va a estar tremendo 👌👌veremos que onda hoy, se sabe a que hora es?	miedo	0
2018-Es-02994	Tremenda bronca, mejor me voy a dormir para no matar a nadie	miedo	2
2018-Es-06165	Igual vieron que HORRIBLE ESCRIBIR CON ESE LÁPIZ DE MENTIRA EN ESE COSO AZUL ALTA LETRA DE MIERDA TE SALE	miedo	1
2018-Es-06097	Se noto bastante creeme disque glass negro 😂😂😂 me encanto escucharte nerviosa chiquita✋😢	miedo	0
2018-Es-05343	Ya estoy ansiosa por ver el final de #suspiciouspartner	miedo	2
2018-Es-01385	@DalasReview me encanta la terrible hipocresia y doble moral que tiene esta gente, claro, cuando ella te lo quita ILEGALMENTE no importa...	miedo	1
2018-Es-01649	Estuve todo el día dibujando y me duele mucho todo. Vale.  Estoy ansiosa y tenía que hacer algo.	miedo	1
2018-Es-06776	La verdad prefiero a las personas honestas. Las mentiras están llenas de miedo e inseguridad, definitivamente no quiero eso en mi vida.	miedo	1
2018-Es-03223	@_lailaareco Jajajajaja terrible, la mejor ei!	miedo	0
2018-Es-00985	Clase cansancio 😪😪	miedo	0
2018-Es-02717	@michellevilaroo No puedo 	miedo	0
2018-Es-05891	Y lo que me gusta más es esa timidez que no te deja hablar❤️	miedo	0
2018-Es-05078	@Quadratin_Ver ¡Tremendo hijo de mil putas! Asco!	miedo	0
2018-Es-06107	@1Pinipon Acabo de leerlo! 	miedo	0
2018-Es-03108	este juego lo había jugado cuando era nene Y ME CAGABA DEL SUSTO	miedo	2
2018-Es-03589	Terrible juego el Half-Life	miedo	0
2018-Es-05831	@lahistoriaec @classo2012 Tiemblan porque habían logrado la autocensura a punta de terrorismo	miedo	2
2018-Es-05297	@adnradiochile Tienen el tremendo billete... Eso tienen x que abren la boca y queda la escoba	miedo	0
2018-Es-05067	What, me despertó alto relámpago ahora no duermo más 😭 	miedo	2
2018-Es-06399	@AguilaRey1 El #Sismo se sintió con fuerza en Guarenas/Guatire. Por donde trabajo, la gente salió a la calle 	miedo	3
2018-Es-00680	@UrreliG Si es por eso qué tengo yo super depresión	miedo	2
2018-Es-04752	Que inquieto está este perro😂😂😂	miedo	0
2018-Es-00422	@MaspiDIAL #trapero Panda de ignorantes!!...perdio 17 horas vitales...no vio bombonas...no vio versiculos #coran...no puso #bolardos, #miedo	miedo	2
2018-Es-04498	no me tiro para atras no me importa quien sos no sean tan cobarde y boxea con este chabon 🎶😛	miedo	1
2018-Es-03115	quien me entrtiene mientras caen 8 relampagos por minuto al lado de mi casa xfa !!!!! 	miedo	2
2018-Es-02383	@_FedeMF @LMental007 Está pintando desde el día que se largó el agua. Es que se nos viene la criatura, ¿vio? 	miedo	0
2018-Es-06880	@LaCarlangas_ch 😞 qué triste todo	miedo	1
2018-Es-06412	Quiero dejar de ser tímido	miedo	2
2018-Es-01360	@CarlosLoret Dios que horror capaz que cuando este el aeropuerto haya una catástrofe más grande y sean más victimas que las de hoy	miedo	3
2018-Es-01657	@julisologaistoa Vos que vas a saber si sos una amargada que no quiere que la llame 😢	miedo	0
2018-Es-01584	@DaniiiLoyola es horrible 😢 q onda vos tanto tiempo	miedo	1
2018-Es-03953	@kimchimandus Yo siempre estoy perdida! Me salvaste!! Alarma puesta 👍👍👍	miedo	1
2018-Es-00943	Literal que todos pollerean hoy en vez de salir que onda?  Si no consigo segunda para la juntada me sumo lamentablemente	miedo	1
2018-Es-03383	Tomando birras porque por un tiempo muy largo no voy a poder #Tristeza 😖🍺	miedo	0
2018-Es-05782	Mi pasado,un horror	miedo	2
2018-Es-06635	@Marionshy Y que seria ser viejo? 😅 #susto jajajas	miedo	1
2018-Es-01680	"No le puedes decir a los chilenos que va a haber gratuidad y dar la sorpresa que es 60%" @marcoporchile en #ElInformante #PresidenteMarco	miedo	0
2018-Es-00667	Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...	miedo	3
2018-Es-04172	Tengo tremendas ganas de salir a caminar ahora pa sacarme un poco la decepción y el enojo y pensar bien q voy a hacer	miedo	1
2018-Es-04804	Y ahora fui a verlo y no esta roto 	miedo	0
2018-Es-04084	Cuando se vayan a montar en el carro no activen la alarma a distancia, hacerlo lo más cerca posible siempre viendo hacia todos lados.	miedo	1
2018-Es-06895	😍😍😍😍😍 Hay Diossssssss... me va a enloquecer!!!!!!	miedo	0
2018-Es-06564	Hoy comi como 🐷 y ya me dio hambre otra vez 	miedo	0
2018-Es-03880	Claro que el año pasado invitaron al actor que hacía de Renly. Esa sí que hubiese sido una sorpresa, un Renly resucitado en la temporada 6	miedo	0
2018-Es-02793	@viridianaHls Yo lo patrocinó :v aquí también hace un calor horrible! Ya extraño el invierno y la nieve 😭	miedo	0
2018-Es-02628	Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.😚	miedo	0
2018-Es-01570	cuando le erras a las teclas...#Rabia #Traición #Histeriquismo	miedo	1
2018-Es-00951	De nuevo Lunes  12:00 am 😥	miedo	0
2018-Es-04852	Defensa de #OllantaHumala dijo que fiscal señala "las niñas generan peligro". Parece que no se entero de los millóncitos de esas niñas.	miedo	1
