identify	message	emotion	category
2018-Es-03755	EL CIELO ESTA CANSADO YA DE VERRRRRRRR LA LLUVIA CAER	tristeza	NONE
2018-Es-02715	@WACO490 @PaulGoltieri @MonederoJC @PPopular Pdm denunciado insultar no es gratis	tristeza	NONE
2018-Es-04819	Es tan deprimente darle a la lupita del instagram y ver que solo hay tías con unos cuerpazos y unas caras increíbles..	tristeza	NONE
2018-Es-04839	@rxcketqueen__ no le des pelota isidro no vale la pena	tristeza	NONE
2018-Es-02832	@Majoe15 Ouuu bebé 😢	tristeza	NONE
2018-Es-06510	Con las plantas terminaremos un abismo de oscuridad #LuzConPuntaCatalina	tristeza	NONE
2018-Es-02844	Nunca nadie me hizo tanto berrinche por teléfono 😕 yo no quiero imaginarme a ese sujeto de novio porque aullo como perro callejero a las 5AM	tristeza	NONE
2018-Es-03839	@metz95 mis papás prefieren eso a que tenga que ir a CEM + clases en línea porque mínimo allá tomaría clases todos los días 🙁 tú qué harás?	tristeza	NONE
2018-Es-05615	#PISCIS: a pesar de que intentes perdonar, si la herida es grande, muy en el fondo te queda siempre un mínimo de rencor que no olvidas nunca	tristeza	NONE
2018-Es-02936	@IrvingPineda @magdiuxb Gracias! Que fuerte. 	tristeza	NONE
2018-Es-05565	@rasec023 Lamentable pérdida que se suma a la de Cornell.	tristeza	NONE
2018-Es-00155	Si saben en el peo que esta metido el pais donde estamos viviendo verdad? Si estan claros de lo grave y escoñetados que estamos?	tristeza	NONE
2018-Es-03026	Saben qué es triste también? Qué sigan disminuyendo la gravedad de los problemas psicológicos, porque le puede tocar a cualquiera, aunque +	tristeza	NONE
2018-Es-06546	No agunto más 😢	tristeza	NONE
2018-Es-04986	Quiero dormir y no estudiar. 😥	tristeza	NONE
2018-Es-04019	@mariooslo 🙋 a mi tambien 	tristeza	NONE
2018-Es-00450	Valoren a sus abuelos que son lo mejor que tienen en la vida. Se los dice alguien que perdió su abuela hace 6 horas	tristeza	NONE
2018-Es-04494	Estar rodeado de mucha gente, pero finalmente sentirse sólo. Quizás sólo me pase a mi. 😢	tristeza	NONE
2018-Es-05083	El gordo de Eric se cago durmiendo en medio de la película 	tristeza	NONE
2018-Es-05960	@RossFragoso Que bueno que estés con ellos, más seguro. Terrible que esté pasando todo esto, no pensé llegar a ver esto en el DF. Abrazo!	tristeza	NONE
2018-Es-02762	I am bean as fuck y la Banda el recodo y Gerardo Ortiz estaban en la gran plaza y yo no fui 	tristeza	NONE
2018-Es-03298	@canal9oficial Desagradable Lo invitan para hablar de ginobili ? Traigan a ginobili .	tristeza	NONE
2018-Es-05788	Hoy lo único que quería eran cariñitos 	tristeza	NONE
2018-Es-00669	Qué puto estrés con los niños que lloran. Deberían tener un botón de mute o algo NETAAAA. 🤦🏻‍♀😠	tristeza	NONE
2018-Es-01857	Te amo xime no se que haría sin ti 😢	tristeza	NONE
2018-Es-04739	@cristianhfrias Jajaj ya vites y es que el sueño se fue, no se a donde 	tristeza	NONE
2018-Es-00356	alguien me explica como hacen para insultar tipo abreviado "lpm, lcdh, ect". esta bien que tengan paja, pero yo así no me puedo descargar!!!	tristeza	NONE
2018-Es-03040	@ManesF Charlatán. ...muy mal lo suyo....lamentable...	tristeza	NONE
2018-Es-01285	@ValeAntoniaO En serio... Tengo tweets que lo prueban :(   (ahora es hielo, pero era nieve)	tristeza	NONE
2018-Es-02518	@MaraC16 @SinEmbargoMX @pedrocantue De acuerdo. Pero no quise caer en la tentación. Ejemplos abundan, tristemente.	tristeza	NONE
2018-Es-00687	No paro de llorar por la noticia igual :'( me hizo muy mal	tristeza	NONE
2018-Es-02920	Necesito una cama con urgencia 😥	tristeza	NONE
2018-Es-06234	Quiero ir a Queretaro a las librerias gigantes y geniales. 	tristeza	NONE
2018-Es-06494	@glxymuse bueno maja a que me enfado >:( me estás llamando mentirosa?	tristeza	NONE
2018-Es-02085	Mi vida:  *estudia 5 minutos* *procrastina 20 porque está aburrido*	tristeza	NONE
2018-Es-04062	@Miralba Y quizás tampoco en usted por pesimista..	tristeza	NONE
2018-Es-02018	Eeh mi jefe es medio pedófilo, ya decía yo que por algo me daba desconfianza	tristeza	NONE
2018-Es-03381	No puedo estar tan cansado 😩	tristeza	NONE
2018-Es-06870	Mi wpp más abandonado que nunca... Pero al menos hablan en el grupo del cumple de Mateo 😂	tristeza	NONE
2018-Es-06415	De verdad que ya no me duermo sin decir "te quiero" a mis amigos y familia... 😥	tristeza	NONE
2018-Es-03256	@ernestosamperp Triste por ti "narco" ,no puedes entrar a los "yunai estai" jajajajajajajajajaja forrate de coca!	tristeza	NONE
2018-Es-04527	Quejarse de la existencia de un canal de crítica a otros creadores de contenido es como quejarse de las críticas al cine	tristeza	NONE
2018-Es-06170	@luiskyburg Lamentablemente es así Luis. Espero que usted agarre un muy buen estado hoy!	tristeza	NONE
2018-Es-06867	'Perdona si te hago llorar perdona si te hago sufrir' y grita un sapucai jajajajjaa que mongolo	tristeza	NONE
2018-Es-04703	no me quiero pesar, tengo miedo	tristeza	NONE
2018-Es-03509	@deboluri Yo toy aburrido hoy no el finde	tristeza	NONE
2018-Es-04809	Tu mama en vez de dar a luz dio oscuridad, pinche morra.	tristeza	NONE
2018-Es-02977	Llega la hora de dormir y con ella miles de pensamientos por todo lo ocurrido 😭	tristeza	NONE
2018-Es-05547	@christophervele Pero me tienen un poquito cansada con Monte Rey..😁Vengan a Argentina Ya!!! Ahreno	tristeza	NONE
2018-Es-05283	@Saraherrerau ya perdió la virtud	tristeza	NONE
2018-Es-02578	A esta hora lo extraño más de lo normal 	tristeza	NONE
2018-Es-02625	Que desagradable ésta negra bolita	tristeza	NONE
2018-Es-00423	Perdóname Twitter por haberte abandonado tanto tiempo 	tristeza	NONE
2018-Es-04346	Pasó el día cn su rutina y ahora siento la pena y rabia Hasta cuándo van a legislar cn el credo en la boca? Nuestro cuerpo, nuestra decisión	tristeza	NONE
2018-Es-05133	@trafficVALENCIA @8f57904e8918478 De noche y oscuro alguna otra pregunta ?	tristeza	NONE
2018-Es-02624	Ta salado el cansancio que tengo	tristeza	NONE
2018-Es-04422	@Fcoantoniou Depresiva diagnosticada? Es como decir que te cae mal la gente con alzheimer (ambas son enfermedades😑)	tristeza	NONE
2018-Es-04794	Me tomó 4 cámaras y 300 días poder capturar las distintas estaciones del año. Aunque sea denme RT 😥	tristeza	NONE
2018-Es-03277	jajajajajajaj mi mama perdió una bolsa con ropa y la tenía en la mano lpm	tristeza	NONE
